Agent_id,status,lost_reason,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget
11,0,29,280,1456,99,20,3,118,8,0,24066,5,5
20,0,15,126,1475,31,20,3,81,8,3,21194,2,4
62,0,21,199,3770,163,20,3,50,8,5,6149,5,5
109,0,29,126,2605,99,20,3,194,8,0,20040,1,0
20,0,15,127,2943,167,20,3,132,8,5,5301,5,5
5,0,10,126,1781,165,20,3,109,8,1,20132,1,4
78,0,21,126,339,163,20,3,206,8,3,10873,1,5
19,0,10,126,2121,99,20,3,109,8,1,21994,1,5
28,0,16,126,2943,167,20,3,194,8,0,1755,1,5
28,0,25,126,638,99,20,3,87,8,0,10873,5,5
63,0,20,126,660,163,20,3,130,8,0,12348,1,4
9,0,29,126,2457,173,20,3,35,8,3,6931,2,5
92,0,20,164,2016,163,20,3,129,8,5,19137,5,5
60,0,16,127,2943,167,20,3,201,8,5,1089,2,4
18,1,30,51,2653,125,20,3,57,8,5,7026,5,5
112,0,16,245,2622,163,3,3,29,8,5,18970,5,5
9,0,15,126,515,99,20,3,109,8,0,23212,2,5
109,0,21,126,1055,6,20,3,73,8,0,14740,2,6
19,0,10,22,4173,180,15,48,130,8,5,23212,1,4
25,0,29,127,2028,99,3,3,109,8,5,21959,2,5
103,0,10,126,2913,163,20,3,87,8,3,12232,2,5
20,0,15,258,1172,150,15,43,11,0,5,6959,5,5
104,0,7,126,3741,163,20,3,109,8,0,24399,1,5
40,0,20,126,2127,163,20,3,18,8,3,13596,2,5
4,0,20,164,938,163,20,30,6,8,5,6959,5,5
12,0,8,126,3741,163,20,3,109,8,0,9872,2,5
95,0,21,164,3928,163,24,56,165,8,5,3699,5,5
12,0,8,126,3240,163,20,3,130,8,3,24399,1,4
62,0,29,126,1885,163,20,3,111,8,1,1176,2,5
74,0,21,280,2028,99,20,3,18,8,0,5835,2,5
4,1,30,126,3021,163,20,3,130,8,3,3212,2,4
20,0,15,127,2596,163,20,3,133,8,5,2064,1,5
6,0,20,164,986,163,20,3,87,8,5,3212,5,5
109,0,20,126,2605,99,20,3,87,8,0,2064,1,5
20,0,15,126,1834,69,20,3,191,8,3,1176,2,6
20,0,15,164,1015,127,20,3,47,8,5,7454,5,5
98,0,16,172,1396,99,20,3,194,8,5,14216,5,5
41,0,18,199,1049,118,23,35,200,8,5,7454,5,5
18,0,23,164,19,163,20,3,2,8,5,3279,5,5
5,0,21,126,3698,163,3,3,6,8,3,19280,1,4
100,0,21,126,3165,163,20,3,35,8,3,20449,1,5
105,0,20,192,4173,180,15,12,7,8,5,1671,2,5
16,1,30,164,31,36,20,3,109,8,5,19280,5,5
21,0,25,126,1753,163,20,3,87,8,0,1671,0,4
10,0,16,127,2943,167,20,3,194,8,5,6222,1,5
20,0,15,164,3344,99,24,56,184,7,5,1247,5,5
35,0,0,126,270,163,20,3,191,8,0,10252,1,5
41,0,29,280,638,99,20,3,111,8,0,5154,5,5
20,0,15,127,1306,99,20,3,133,8,5,15005,1,5
70,0,18,126,2049,99,20,3,165,8,0,10252,5,5
19,0,25,126,2028,99,20,3,73,8,0,23567,5,4
43,0,20,126,2127,163,20,3,109,8,3,14981,1,4
22,0,21,127,3076,3,22,42,186,8,5,15005,5,5
41,0,29,127,2605,99,15,23,89,8,5,1782,1,5
20,0,15,280,2,138,20,3,22,8,0,5835,5,5
90,0,2,126,1650,99,20,3,194,8,0,11460,2,5
62,0,29,126,854,99,20,3,151,8,1,11259,1,5
52,0,26,126,3785,99,20,3,91,8,0,11460,1,4
18,1,30,126,3785,99,20,3,109,8,0,11259,1,4
80,0,29,126,3653,163,20,3,18,8,3,15108,1,4
109,0,29,127,2943,167,20,3,2,8,5,3845,2,5
25,0,10,126,4098,0,20,3,29,8,0,18176,1,5
104,0,10,126,2936,163,20,3,130,8,3,26144,1,4
20,0,15,126,2547,163,20,3,191,8,0,16230,1,5
20,0,15,127,3017,24,23,35,47,8,5,13954,2,5
105,0,29,164,4062,163,20,3,194,8,5,25798,1,5
40,1,30,126,1254,138,20,3,73,8,0,23369,0,4
7,0,20,127,1355,99,20,3,98,8,5,14287,5,5
12,0,18,126,1753,163,20,3,18,8,0,16230,5,4
109,0,21,164,3070,31,24,56,59,8,5,23369,5,5
62,0,15,126,638,99,3,3,194,8,1,18223,2,5
74,0,25,126,3922,163,20,3,194,8,3,14287,5,0
6,0,10,126,3836,131,20,3,87,8,3,14463,1,5
16,0,21,126,1377,163,20,3,29,8,0,3497,2,5
20,0,15,126,2355,163,20,3,81,8,0,17321,1,5
74,0,24,126,3521,135,20,3,73,8,0,19274,0,0
52,0,21,126,1728,163,20,3,109,8,1,15716,1,5
98,0,20,126,817,0,20,3,87,8,1,6965,1,4
52,0,16,126,343,99,20,3,194,8,0,10924,5,5
100,0,16,280,638,99,20,3,48,8,0,14235,1,5
5,0,15,126,3868,163,20,3,109,8,1,3989,1,5
62,0,21,164,1618,99,20,3,194,8,5,16492,5,5
70,0,20,126,2826,163,20,3,18,8,3,22830,1,5
20,0,15,280,2848,99,20,3,133,8,0,8178,1,5
20,0,15,127,1541,163,23,35,81,8,5,10924,2,5
20,0,15,280,2084,163,20,3,22,8,0,22830,1,4
105,0,21,126,3683,3,20,3,109,8,3,17947,1,4
19,0,20,126,176,163,20,3,18,8,1,4507,1,5
16,0,20,126,297,163,20,3,18,8,3,25831,5,4
106,0,18,126,3741,163,20,3,130,8,3,14235,0,5
21,0,2,126,3868,163,20,3,109,8,0,17947,5,5
35,0,16,126,1475,31,20,3,109,8,3,22364,5,5
70,0,20,88,4173,180,15,2,194,8,5,19444,1,5
52,0,24,127,1639,138,20,3,26,8,5,2852,0,5
32,0,20,126,1886,163,20,3,98,8,3,3989,1,4
19,0,21,126,2632,163,20,3,109,8,0,16801,1,4
20,0,15,126,412,163,20,3,18,8,0,19444,1,5
20,0,15,199,1292,163,4,9,81,8,5,2852,5,5
92,0,25,126,2049,99,20,3,50,8,0,22794,5,5
87,0,21,126,3812,163,20,3,50,8,0,15783,1,4
62,0,21,199,2655,56,20,30,98,8,5,8631,5,5
20,0,15,278,3198,84,20,3,22,8,5,12214,5,5
17,0,18,126,864,163,20,3,111,8,1,22794,0,6
80,0,16,192,4173,180,15,24,160,8,5,15783,5,5
20,0,15,127,2943,167,23,35,12,8,5,2764,5,5
109,0,25,258,1340,163,20,3,194,8,5,11180,5,5
25,0,16,127,1020,31,20,3,194,8,5,2764,2,5
103,0,29,126,1057,163,20,3,111,8,3,21533,2,4
109,0,21,199,3029,99,20,3,109,8,5,26166,5,5
104,0,18,126,934,99,20,3,109,8,0,11180,2,5
40,0,25,127,1618,99,20,3,26,8,5,6416,5,5
67,0,0,192,4173,180,15,24,194,8,5,6488,5,5
62,1,30,280,669,150,20,3,6,8,3,15253,1,0
39,0,1,27,4173,180,15,2,194,8,5,6416,2,0
6,0,21,280,4173,121,4,18,87,8,5,18864,5,5
109,0,16,126,297,163,20,3,18,8,0,8006,5,5
103,0,25,192,4173,180,15,24,61,8,5,15253,5,5
20,0,15,280,2049,99,20,3,133,8,0,587,1,5
98,0,21,126,2402,77,20,3,18,8,0,11506,1,6
100,0,16,126,242,163,20,3,160,8,0,876,1,4
11,0,29,126,1308,163,20,3,29,8,1,19686,1,5
105,1,30,126,3785,99,20,3,98,8,3,19344,2,4
21,0,21,127,1703,163,3,3,160,8,5,25222,1,5
91,0,21,126,1154,163,20,3,18,8,1,8855,1,0
35,0,21,126,892,163,20,3,18,8,0,10420,1,4
41,0,20,126,1154,163,20,3,6,8,0,21533,2,5
5,0,29,192,4173,180,15,24,48,8,5,19082,5,5
13,0,20,126,3868,163,20,3,109,8,3,7273,2,5
18,0,21,126,2127,163,20,3,109,8,0,2742,1,6
109,0,20,170,4173,180,28,10,194,8,5,5345,5,5
4,0,24,280,1082,163,20,3,200,8,0,6752,0,5
62,0,20,192,4173,180,15,12,7,8,5,24953,5,5
109,0,20,126,3560,163,20,3,98,8,1,2742,2,4
103,0,16,127,2121,99,20,3,130,8,5,18241,2,5
20,0,15,280,4119,58,20,3,47,8,3,24953,1,5
5,0,16,126,1306,99,20,3,194,8,0,7828,5,5
51,0,18,199,1771,163,20,3,194,8,5,8433,5,5
19,0,20,126,4012,103,20,3,194,8,0,8855,1,2
63,0,16,192,4173,180,15,24,194,8,5,2732,5,5
63,0,20,126,2295,67,20,3,87,8,3,21744,5,5
57,0,21,126,3506,163,20,3,194,8,0,7828,1,5
22,0,21,126,2605,99,20,3,111,8,0,16971,2,5
41,0,29,126,3868,163,20,3,18,8,1,21744,1,4
57,0,25,164,1183,84,20,3,194,8,5,24484,5,5
70,0,21,199,3839,150,20,3,194,8,5,15010,5,5
9,0,16,199,1414,31,20,3,194,8,0,11047,2,5
92,0,25,127,2943,167,24,56,186,8,5,25179,5,5
25,0,29,126,1574,163,20,3,109,8,1,25721,1,0
20,0,17,126,3670,99,20,3,194,8,1,19575,0,0
25,0,24,126,1541,163,20,3,18,8,0,1981,0,5
60,0,20,126,216,163,3,3,18,8,0,25179,1,4
11,0,8,280,2848,99,20,3,187,8,1,25721,2,0
11,1,30,164,787,164,20,3,165,8,5,19575,5,5
77,0,20,126,331,163,20,3,29,8,1,5196,2,0
13,0,21,164,3818,131,20,3,7,8,5,24462,5,5
13,0,16,127,3513,138,20,3,7,8,5,7717,2,5
69,0,29,127,1121,164,20,3,165,8,5,16503,5,5
51,0,20,195,2077,163,20,3,7,8,5,20933,0,5
80,0,20,164,2028,99,24,56,194,8,5,25932,5,5
20,0,15,117,2049,99,20,3,22,8,5,7717,5,5
100,0,24,164,2258,163,20,3,18,8,5,14662,5,5
20,0,15,127,3711,163,22,42,81,8,5,20933,2,5
20,0,15,127,660,163,23,35,97,8,5,6327,2,5
109,0,10,126,3868,163,20,3,91,8,3,5345,1,4
20,0,15,164,1650,99,20,3,133,8,5,5024,5,5
69,0,21,126,3776,163,20,3,194,8,0,18761,1,0
25,0,25,126,1983,118,20,3,50,8,0,1621,5,0
20,0,15,127,3275,163,23,35,133,8,5,6327,5,5
106,0,21,126,2127,163,20,3,194,8,0,8814,1,4
20,0,15,199,2605,99,20,3,133,8,5,2924,5,5
106,0,1,126,2921,163,20,3,151,8,3,25242,0,4
19,0,16,199,2596,163,20,30,194,8,5,25781,2,1
20,0,15,127,1140,163,3,3,81,8,5,2924,1,5
103,0,25,126,2195,163,20,3,111,8,0,23207,5,5
63,0,20,127,2067,99,20,3,151,8,5,8323,1,5
104,0,7,126,3670,99,20,3,109,8,3,25242,2,4
104,0,10,164,3758,142,3,3,109,8,5,11162,5,5
77,0,0,126,2028,99,20,3,165,8,3,23702,2,4
77,0,21,126,4014,163,20,3,165,8,0,11162,1,4
107,0,20,126,2121,99,20,3,87,8,0,18931,2,5
4,0,21,126,238,131,20,3,109,8,1,23702,1,4
47,0,25,199,1306,99,20,3,194,8,5,20313,5,5
12,1,30,126,638,99,20,3,109,8,3,19800,1,0
46,0,8,192,4173,180,15,24,37,8,5,15561,5,5
17,0,29,126,2943,167,20,3,35,8,1,25462,1,4
17,0,7,126,298,99,20,3,165,8,1,10548,0,5
25,0,23,127,2882,163,20,3,81,8,5,7654,2,5
20,0,15,127,1396,99,20,3,65,8,5,10548,5,5
97,0,29,126,1309,163,20,3,84,8,3,7654,5,4
109,0,29,127,557,10,20,3,194,8,5,23771,2,5
62,0,20,192,4173,180,15,24,111,8,5,16961,5,5
74,0,21,126,2028,99,20,3,111,8,0,20,5,5
6,1,30,126,2028,99,20,3,73,8,1,20,1,6
109,0,20,126,3722,163,20,3,109,8,0,16961,2,4
57,0,21,195,280,163,20,3,89,8,5,4570,2,5
10,1,30,127,4017,163,20,3,194,8,5,10220,0,5
37,0,21,199,3785,99,20,3,130,8,5,25576,5,5
5,0,16,199,996,163,20,3,111,8,5,12897,5,5
89,0,11,126,2127,163,3,3,109,8,0,1207,1,4
20,0,15,126,3868,163,20,3,81,8,5,24731,1,4
37,0,20,127,1035,163,20,3,194,8,5,9955,1,5
19,0,29,127,2655,56,20,3,57,8,5,5307,1,5
90,1,30,126,3868,163,20,3,91,8,0,1207,1,4
52,0,7,264,2511,99,20,3,18,8,5,14701,1,5
9,0,21,126,2121,99,20,3,87,8,1,16771,1,5
25,0,16,126,1541,163,20,3,98,8,3,1585,2,4
90,0,20,245,84,163,20,3,68,8,5,10532,0,5
100,0,10,126,2457,173,20,3,111,8,3,1585,2,5
55,0,16,126,2457,173,20,3,194,8,0,16771,5,5
17,0,18,127,1414,31,20,3,26,8,5,14622,1,5
55,0,21,126,669,150,20,3,87,8,0,2561,5,5
7,1,30,127,1526,163,20,3,7,8,5,12543,2,5
7,0,25,127,1505,163,3,3,37,8,5,16240,5,5
105,0,29,164,2028,99,20,3,111,8,5,16833,2,5
80,0,24,126,3346,163,20,3,29,8,1,10220,0,0
112,0,20,127,1243,163,20,3,194,8,5,10022,0,5
112,0,16,127,154,89,20,3,7,8,5,4238,1,5
67,0,16,127,1503,33,20,3,97,8,5,20561,0,5
67,0,21,126,3868,163,20,3,165,8,0,12543,2,4
16,0,10,126,2195,163,20,3,111,8,0,23295,1,5
21,0,20,195,2596,163,20,3,168,8,5,4985,1,5
91,1,30,278,638,99,20,30,151,8,5,16188,5,5
35,0,25,126,3029,99,20,3,18,8,1,23295,4,5
57,0,21,199,1038,163,20,3,50,8,5,22415,5,5
20,0,17,126,3868,163,20,3,87,8,0,4985,0,5
19,0,20,126,19,163,20,3,73,8,3,16188,1,4
41,1,30,126,1541,163,20,3,87,8,3,10280,1,5
5,0,18,126,1107,163,20,3,148,8,3,4397,0,4
9,0,24,164,494,131,15,43,50,8,5,10280,5,5
92,0,21,126,1781,165,20,3,35,8,1,14791,2,4
60,0,10,126,2469,96,20,3,194,8,3,110,0,5
57,0,25,126,1535,0,20,3,194,8,0,7676,0,0
11,0,25,126,4109,99,20,3,6,8,0,25328,0,5
80,0,7,126,175,69,20,3,194,8,1,7687,5,0
67,0,21,164,4075,150,15,43,80,6,5,25328,5,5
57,0,21,126,2687,69,20,3,111,8,1,24318,1,5
25,0,29,126,2464,163,20,3,130,8,1,11546,1,4
20,0,15,278,175,69,20,3,133,8,5,13213,5,5
104,0,7,126,1650,99,20,3,194,8,1,11546,2,6
11,0,20,126,714,163,3,3,87,8,1,13213,1,4
12,0,21,126,3680,162,20,3,160,8,1,159,1,0
10,0,20,126,2844,163,20,3,50,8,0,12729,2,5
6,0,18,164,1369,163,20,3,73,8,5,7196,5,5
109,0,21,126,3832,163,20,3,191,8,0,7563,5,5
20,0,15,127,3172,163,23,35,81,8,5,22956,2,5
103,0,20,126,1107,163,3,3,6,8,1,159,1,4
98,0,25,126,2995,91,20,3,111,8,1,18885,1,6
52,0,20,126,3868,163,20,3,109,8,1,7563,1,5
19,1,30,127,1541,163,23,35,2,8,5,22956,2,5
20,0,15,136,2943,167,20,3,106,8,5,9774,1,5
46,0,21,126,67,178,20,3,194,8,0,23063,2,0
111,0,10,164,2942,163,3,3,194,8,5,14374,5,5
20,0,15,164,2725,161,20,3,22,8,5,17,5,5
111,0,25,126,2127,163,20,3,98,8,3,9774,0,4
100,0,24,199,2159,163,21,30,187,8,5,17618,5,5
28,0,18,164,3868,163,9,3,194,8,5,23063,4,2
18,0,24,126,2544,163,20,3,73,8,0,17,0,5
5,0,20,126,1505,163,20,3,91,8,0,20823,1,5
111,0,16,126,2028,99,20,3,194,8,0,11416,1,4
21,0,1,258,2594,99,20,3,111,8,5,15616,5,5
3,0,20,126,2282,163,20,3,87,8,0,10921,1,5
105,1,30,126,1894,163,20,3,109,8,0,20823,1,5
62,0,21,126,778,31,20,3,98,8,1,11416,2,4
20,0,15,199,2605,99,20,3,81,8,5,6733,5,5
39,0,21,126,3865,163,20,3,148,8,0,15616,1,5
28,0,21,126,2534,163,20,3,130,8,0,10388,5,5
37,0,16,156,3868,163,20,3,6,8,5,10787,5,5
54,0,2,126,314,163,20,3,98,8,1,1824,1,5
54,0,21,127,4173,4,20,3,82,8,5,19241,1,5
16,0,29,127,778,31,20,3,194,8,5,3199,1,5
102,0,25,126,589,163,20,3,128,8,0,2944,5,5
102,0,20,164,1552,0,3,3,68,8,5,5703,5,5
78,0,18,127,1306,99,20,3,165,8,5,2357,5,5
78,0,9,126,3295,99,20,3,87,8,0,11566,2,4
91,0,1,164,2359,142,20,30,194,8,5,9484,5,5
35,0,21,164,3344,99,20,30,194,8,5,21565,5,5
20,0,15,47,2943,167,20,3,133,8,5,9484,2,5
20,0,15,164,1603,163,20,3,22,8,5,3598,5,5
20,0,15,278,1154,163,20,3,69,8,5,20308,5,5
90,0,21,280,1633,99,20,3,200,8,0,975,2,4
28,1,30,164,4032,163,20,3,87,8,5,1808,5,5
19,0,29,126,1541,163,3,3,73,8,1,6375,2,4
10,0,16,127,2554,31,20,3,194,8,5,3598,2,5
70,0,29,126,1598,163,20,3,87,8,1,6375,2,4
74,0,20,126,2127,163,20,3,109,8,1,1808,5,5
70,0,16,126,2830,163,20,3,160,8,0,19238,1,5
32,0,21,126,778,31,20,3,194,8,3,5513,1,6
68,0,15,164,1351,91,20,3,22,8,5,3008,5,5
32,1,30,126,2605,99,20,3,130,8,0,21985,5,4
57,0,21,126,3868,163,20,3,50,8,3,6397,1,0
22,0,21,126,1784,163,20,3,91,8,0,23617,0,5
41,0,21,199,1369,163,20,3,18,8,5,1598,5,5
92,0,20,127,1154,163,3,3,148,8,5,2159,2,5
5,0,25,126,638,99,20,3,18,8,0,13537,0,5
25,0,10,126,1057,163,20,3,111,8,1,5412,1,4
60,1,30,126,3680,162,20,3,111,8,3,10652,1,0
57,0,29,199,2943,167,23,35,81,8,5,1598,5,5
62,0,21,126,2605,99,20,3,194,8,1,7699,0,0
18,0,18,126,1934,150,20,3,109,8,1,21864,1,4
20,0,15,127,1541,163,20,3,34,8,5,18974,5,5
80,0,21,126,2605,99,20,3,194,8,3,10652,1,6
4,0,25,280,2667,131,20,3,6,8,0,7699,5,5
25,0,16,245,778,31,24,56,194,8,5,21864,5,5
103,1,30,126,3521,135,20,3,18,8,1,18974,1,0
104,0,2,126,3521,135,20,3,160,8,3,2168,2,6
40,0,21,126,1622,161,20,3,111,8,3,2311,5,5
12,0,21,126,357,163,20,3,128,8,1,3121,1,4
28,0,16,127,2943,167,23,35,186,8,5,2168,1,5
62,0,21,126,4081,163,20,3,151,8,0,23293,2,5
74,0,20,126,31,36,20,3,165,8,1,3121,2,6
109,0,20,64,4173,180,15,2,194,8,5,17674,5,5
103,0,21,127,2621,142,20,3,194,8,5,2311,1,5
98,0,29,126,2902,163,20,3,91,8,3,25214,2,5
52,0,21,126,1642,69,20,3,18,8,1,9276,1,5
62,0,16,199,638,99,20,3,160,8,5,2018,5,5
105,0,7,245,956,45,3,3,57,8,5,4738,1,5
60,0,29,129,4173,121,15,55,194,8,5,9276,5,5
111,0,21,126,2619,99,20,3,148,8,0,4738,5,5
21,0,18,258,2921,163,24,56,151,8,5,7527,1,5
62,0,23,126,1369,163,20,3,73,8,3,7527,5,4
19,0,18,164,3265,163,20,30,200,8,5,4483,0,0
51,0,21,126,3922,163,20,3,130,8,3,26408,1,4
40,0,18,164,503,163,9,3,130,8,5,4483,5,5
57,0,21,127,2943,167,20,3,186,8,5,8190,2,5
22,1,30,164,1825,163,20,3,48,8,5,10084,5,5
41,0,20,126,1541,163,20,3,91,8,3,10439,1,4
20,0,15,126,3868,163,20,3,191,8,1,10439,1,5
60,1,30,126,2943,167,20,3,111,8,0,10084,2,4
80,0,21,126,2816,163,20,3,109,8,3,5167,1,4
25,0,29,126,2596,163,20,3,35,8,1,26111,2,5
103,0,10,126,273,118,20,3,194,8,0,3266,0,0
54,0,21,126,3826,176,20,3,109,8,0,23885,2,0
100,0,20,126,2823,163,20,3,18,8,3,18144,1,4
20,0,22,127,2605,99,20,3,172,10,5,26111,5,5
4,0,21,126,2816,163,20,3,109,8,1,3266,1,4
62,0,20,164,1897,163,20,3,194,8,5,5150,5,5
74,0,29,199,2028,99,4,9,194,8,5,3254,5,5
74,0,21,126,31,36,20,3,194,8,0,15571,1,0
100,0,26,127,4085,163,20,3,6,8,5,15099,3,5
6,0,29,126,3868,163,20,3,73,8,3,20226,2,4
20,0,15,164,583,150,15,43,78,0,5,15571,5,5
98,0,18,126,3338,163,20,3,111,8,3,21129,5,0
46,1,30,126,1283,163,20,3,98,8,3,8818,1,4
52,0,16,126,2049,99,20,3,194,8,3,15099,2,0
52,0,20,136,2121,99,20,30,194,8,5,1802,5,5
53,0,21,280,3265,163,20,3,6,8,3,23885,0,4
4,1,30,199,1292,163,3,3,18,8,5,21129,5,5
100,0,20,126,576,142,20,3,130,8,0,7808,1,4
5,0,25,126,331,163,20,3,128,8,0,9404,5,4
41,0,29,126,1306,99,3,3,6,8,1,14870,2,5
24,1,30,126,2341,21,20,3,109,8,3,12159,1,4
62,0,29,126,1989,99,20,3,206,8,0,20443,2,5
6,0,21,126,331,163,20,3,111,8,0,9404,0,4
109,0,25,126,2028,99,20,3,194,8,0,12159,5,5
103,0,20,126,2943,167,20,3,130,8,0,13447,2,4
5,0,21,126,3741,163,20,3,165,8,1,24356,1,5
46,0,29,126,2619,99,20,3,165,8,1,5194,5,4
105,0,21,126,65,163,20,3,98,8,1,11983,1,5
40,0,16,126,2882,163,20,3,191,8,3,13447,0,4
20,0,15,126,2376,163,20,3,104,8,0,24356,5,5
35,1,30,126,3012,145,20,3,91,8,0,12845,2,5
111,0,16,125,2943,167,20,3,2,8,5,2173,2,5
35,0,21,126,2028,99,20,3,18,8,3,12390,2,5
97,0,21,126,2816,163,20,3,109,8,3,5167,1,4
20,0,15,195,2,138,20,3,14,8,5,11826,0,5
22,0,29,126,3676,99,20,3,18,8,1,15540,5,5
15,0,21,126,2571,77,20,3,165,8,0,14941,1,5
9,0,20,127,2605,99,26,35,165,8,5,6594,1,5
18,0,20,126,911,163,20,3,6,8,3,11826,1,4
4,0,21,126,3711,163,20,3,111,8,1,15540,0,5
20,0,15,280,3680,162,20,3,133,8,3,14941,0,0
20,0,15,164,4164,99,20,30,138,0,5,18461,5,5
25,0,16,127,251,132,3,3,194,8,5,20605,0,5
90,0,29,126,65,163,20,3,194,8,0,3284,1,5
20,0,15,19,297,163,20,3,81,8,5,18461,5,5
80,0,21,126,2701,142,20,3,130,8,0,5337,1,4
20,0,15,258,2028,99,20,3,11,0,5,5085,5,5
2,0,15,127,3831,152,20,3,133,8,5,20605,1,5
28,0,20,127,3868,163,20,3,4,8,5,3284,2,5
25,1,30,126,1465,163,20,3,148,8,0,5085,1,5
20,0,15,258,638,99,24,56,138,0,5,12531,0,5
103,0,10,126,1753,163,20,3,87,8,1,244,2,4
96,0,11,127,3785,99,26,35,165,8,5,12531,1,5
4,0,21,126,1712,36,20,3,165,8,3,621,1,0
12,0,21,39,2605,99,26,39,172,10,5,6866,5,5
90,0,10,199,1668,163,20,3,186,8,5,244,5,5
57,1,30,126,3521,135,20,3,109,8,3,4028,1,5
62,0,20,126,2127,163,20,3,73,8,1,6004,1,5
34,0,26,126,2049,99,20,3,91,8,0,24480,1,5
109,0,29,126,2312,163,20,3,130,8,1,456,5,6
103,0,16,126,359,163,20,3,50,8,0,6004,1,4
20,0,15,164,2534,163,20,3,22,8,5,7391,5,5
98,0,16,258,2049,99,9,3,194,8,5,24480,2,5
65,0,20,126,1322,174,20,3,35,8,3,15181,5,5
22,1,30,164,3338,163,20,3,206,8,5,15181,5,5
25,1,30,126,2214,163,20,3,109,8,0,6177,2,5
20,0,15,199,2615,43,20,3,133,8,5,10503,5,5
25,0,0,127,2645,145,20,3,7,8,5,11918,1,5
20,0,15,164,2229,163,3,3,22,8,5,6177,5,5
21,0,20,126,1105,163,20,3,111,8,0,1565,1,5
20,0,15,199,773,84,20,3,81,8,5,8244,5,5
91,0,8,126,1063,163,20,3,109,8,3,1565,1,4
40,0,16,126,3868,163,20,3,160,8,1,8244,2,4
19,0,16,126,453,163,20,3,29,8,0,4130,1,5
57,0,29,199,921,109,20,3,57,8,5,4130,5,5
20,0,15,195,1527,99,20,3,69,8,5,23090,1,5
20,0,15,127,175,69,20,3,81,8,5,11679,2,5
22,0,21,126,240,163,3,3,111,8,1,11533,1,5
61,0,21,126,2298,163,20,3,98,8,0,11533,2,5
20,0,15,164,910,103,20,30,81,8,5,11679,5,5
20,0,15,164,1882,163,20,3,81,8,5,17257,5,5
70,0,10,126,3868,163,20,3,130,8,0,13868,1,5
29,1,30,126,2936,163,20,3,87,8,0,10014,2,5
52,0,16,126,2943,167,20,3,109,8,0,8643,0,5
20,0,15,164,1535,0,15,43,173,8,5,10687,5,5
21,0,21,199,4074,8,24,56,160,8,5,17648,5,5
25,0,10,126,2943,167,20,3,35,8,0,18110,1,5
60,0,25,126,2127,163,20,3,109,8,0,11014,5,5
103,0,20,126,2365,163,20,3,18,8,3,18925,1,0
57,0,20,126,588,163,20,3,160,8,1,21608,1,4
103,0,25,126,979,0,20,3,191,8,3,13688,5,4
80,1,30,126,2921,163,20,3,18,8,5,5743,1,4
16,0,20,126,3868,163,20,3,18,8,0,14767,1,4
98,0,24,164,1413,131,23,35,194,8,5,19197,5,5
11,0,29,43,4173,180,15,2,194,8,5,13688,2,5
13,0,16,126,2121,99,20,3,194,8,0,21970,2,4
13,0,29,126,2225,163,20,3,87,8,0,14767,5,5
103,0,20,164,217,99,24,56,73,8,5,3056,5,5
104,0,21,126,289,3,20,3,111,8,3,24041,1,5
19,1,30,199,4003,163,20,30,130,8,5,947,5,5
40,0,21,126,1850,163,20,3,109,8,3,9170,0,4
77,0,21,126,3868,163,20,3,160,8,1,9170,1,6
20,0,15,127,1396,99,17,35,133,8,5,19033,1,5
80,0,16,126,1306,99,20,3,73,8,0,3234,1,5
20,0,15,127,65,163,3,3,133,8,5,22838,2,5
47,1,30,164,2028,99,20,3,188,8,5,7082,5,5
46,0,29,258,2943,167,7,16,151,8,5,3234,0,5
4,0,21,126,375,99,20,3,111,8,3,22838,5,5
12,0,20,126,159,163,20,3,18,8,1,7082,2,4
51,0,21,126,1700,163,20,3,194,8,0,1065,2,4
62,1,30,126,1227,163,20,3,111,8,0,25714,1,4
37,0,25,164,1753,163,20,3,87,8,5,22404,5,5
52,0,20,258,660,163,20,3,194,8,5,24948,1,5
74,0,16,127,2049,99,26,35,194,8,5,25714,1,5
46,0,20,164,2605,99,5,38,17,8,5,22404,5,5
6,0,16,126,3311,95,20,3,18,8,1,7553,5,5
14,0,0,126,606,155,20,3,160,8,0,22864,1,4
14,0,20,126,3868,163,20,3,98,8,3,15891,2,4
17,0,20,126,3868,163,20,3,194,8,1,11877,2,4
17,0,20,126,3831,152,20,3,87,8,3,11877,2,6
69,0,21,126,331,163,20,3,128,8,0,6294,1,5
97,0,26,126,2234,86,20,3,151,8,3,2439,1,6
109,0,21,280,2076,150,20,3,186,8,0,6466,5,5
97,0,21,126,1753,163,20,3,87,8,0,16754,1,5
37,0,21,126,1355,99,20,3,128,8,1,16754,2,5
103,0,20,126,1142,176,20,3,191,8,0,2439,1,5
61,0,29,126,89,163,20,3,194,8,1,24801,2,4
98,0,16,126,3811,116,20,3,18,8,0,4422,1,5
61,1,30,199,357,163,20,3,87,8,5,4422,2,4
62,0,21,126,4168,24,20,3,50,8,3,9590,1,4
61,0,20,126,2921,163,20,3,151,8,3,16431,5,5
52,0,21,258,1109,54,20,30,56,7,5,13404,0,5
46,0,24,126,2127,163,20,3,109,8,0,4105,0,5
90,0,21,126,2619,99,20,3,35,8,0,13404,0,5
105,0,29,199,853,175,20,3,109,8,5,10986,2,5
16,0,20,126,3987,163,20,3,111,8,0,5482,1,5
90,0,21,126,3270,25,20,3,160,8,3,22041,1,4
55,1,30,280,638,99,20,3,87,8,0,21005,2,4
