Agent_id,lost_reason,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget,status
5,16,280,3868,163,17,28,194,8,0,25290,1,4,0
51,16,126,1322,174,20,3,194,8,0,11156,1,4,0
13,15,164,638,99,20,3,160,8,5,357,5,5,0
89,11,126,3868,163,20,3,109,8,0,5880,1,5,0
34,21,278,2943,167,9,3,111,8,5,5282,5,5,0
52,20,232,2943,167,24,56,206,8,5,14472,5,5,0
100,18,164,3868,163,9,3,194,8,5,23724,5,5,0
105,30,164,3868,163,20,3,130,8,5,22320,5,5,1
74,21,126,3868,163,20,3,201,8,1,15855,1,5,0
105,7,258,953,161,20,3,87,8,5,19801,1,5,0
67,25,126,2767,163,20,3,194,8,0,22127,5,5,0
95,21,126,3868,163,20,3,87,8,0,13082,1,5,0
17,2,126,3384,163,20,3,18,8,0,20781,1,0,0
78,20,126,1055,6,20,3,111,8,3,10339,1,4,0
92,30,117,1292,163,20,3,98,8,5,9780,5,5,1
109,15,245,2460,99,20,3,48,8,5,2846,2,5,0
20,15,199,3563,163,17,35,133,8,5,17117,5,5,0
6,10,126,2605,99,20,3,18,8,1,19161,1,5,0
52,29,258,2596,163,20,3,84,8,5,18053,2,5,0
78,21,280,1035,163,20,3,57,8,0,17093,1,4,0
103,15,126,1378,8,20,3,29,8,0,805,0,4,0
63,20,280,2943,167,20,3,204,8,0,8748,0,5,0
28,17,127,3521,135,15,51,208,13,5,20678,0,5,0
25,24,126,3172,163,20,3,35,8,0,10529,0,5,0
28,1,199,2573,163,20,3,6,8,5,10364,2,5,0
60,16,126,866,131,20,3,194,8,0,17621,1,0,0
52,21,126,576,142,20,3,151,8,0,12751,5,5,0
10,20,232,2943,167,20,3,186,8,5,23326,5,5,0
20,15,280,2312,163,20,3,7,8,0,15577,1,4,0
9,23,232,3785,99,20,3,111,8,5,2487,5,5,0
60,29,199,2460,99,24,56,98,8,5,3383,2,5,0
106,21,126,3070,31,20,3,194,8,3,3168,0,5,0
20,15,127,2605,99,20,3,81,8,5,8197,5,5,0
21,23,126,3868,163,20,3,18,8,3,4217,0,4,0
20,15,280,3868,163,17,28,120,8,0,780,1,4,0
39,25,126,3868,163,3,3,87,8,0,21672,0,4,0
111,10,126,2921,163,20,3,151,8,3,3484,5,4,0
19,29,126,1347,163,20,3,130,8,1,4707,2,4,0
69,21,126,3868,163,20,3,165,8,3,7730,0,0,0
112,20,126,1541,163,20,3,98,8,1,24408,1,5,0
44,11,126,2413,163,20,3,109,8,0,25746,2,4,0
10,20,280,2943,167,17,28,109,8,0,3468,2,5,0
9,10,126,1781,165,20,3,109,8,1,2641,2,0,0
39,30,127,1740,163,3,3,151,8,5,25001,2,5,1
67,21,280,1130,99,20,3,6,8,0,15733,1,5,0
20,15,126,2913,163,20,3,81,8,0,11602,1,4,0
4,30,126,61,99,20,3,18,8,0,23010,2,5,1
46,16,258,1306,99,20,30,194,8,5,15400,5,5,0
46,21,126,1414,31,20,3,160,8,0,7163,2,5,0
20,15,127,1541,163,20,3,34,8,5,18974,5,5,0
63,10,126,1322,174,20,3,194,8,0,13884,1,5,0
65,20,280,1824,99,20,3,160,8,0,8923,5,5,0
10,20,126,2534,163,20,3,130,8,0,21605,1,4,0
40,16,127,2121,99,20,3,194,8,5,21535,5,5,0
41,20,126,31,36,20,3,109,8,0,1516,1,5,0
80,16,126,3722,163,20,3,29,8,1,23399,0,5,0
40,29,126,3196,163,20,3,18,8,1,14298,2,5,0
20,15,232,166,143,15,43,96,12,5,7044,5,5,0
51,0,126,2195,163,20,3,111,8,0,23235,1,4,0
4,30,164,3785,99,20,3,165,8,5,25216,5,5,1
13,16,126,2943,167,10,16,194,8,0,308,2,5,0
20,15,127,1781,165,20,3,69,8,5,25297,1,5,0
105,18,126,2250,36,20,3,18,8,3,2900,1,6,0
100,16,127,778,31,20,3,111,8,5,16577,5,5,0
98,16,126,2943,167,20,3,206,8,0,22359,2,5,0
13,16,126,1396,99,20,3,109,8,1,9491,1,5,0
20,15,136,1781,165,20,30,133,8,5,5629,0,5,0
6,8,278,2338,163,20,30,194,8,5,6070,5,5,0
79,30,199,2258,163,20,3,73,8,5,26213,5,5,1
57,21,199,2195,163,20,3,111,8,5,21446,5,5,0
69,21,199,1731,142,20,3,98,8,5,5110,5,5,0
57,21,199,2155,163,20,3,111,8,5,14574,5,5,0
109,16,126,1783,99,20,3,194,8,1,2373,5,5,0
19,21,164,1337,176,20,3,194,8,5,14020,5,5,0
41,0,129,4173,121,15,55,89,8,5,19839,5,5,0
55,15,126,3868,163,20,3,186,8,1,20130,1,4,0
20,15,192,4173,180,15,34,47,8,5,6164,5,4,0
32,0,126,1882,163,20,3,18,8,0,13748,1,4,0
25,24,126,556,100,20,3,194,8,0,6520,5,4,0
88,21,232,3868,163,24,56,109,8,5,21931,5,5,0
91,20,232,297,163,20,3,18,8,5,72,5,5,0
39,20,126,3812,163,20,3,111,8,0,23083,1,4,0
22,16,126,2687,69,20,3,6,8,0,12874,1,5,0
9,30,126,921,109,20,3,26,8,0,12551,2,4,1
9,8,126,3172,163,20,3,165,8,0,6641,5,4,0
20,15,126,1535,0,20,3,81,8,0,19418,0,5,0
109,16,126,2206,31,20,3,18,8,0,22983,1,5,0
25,29,126,3868,163,20,3,18,8,1,21701,1,5,0
55,29,127,2943,167,20,3,206,8,5,585,1,5,0
25,20,280,123,163,20,3,148,8,0,20935,1,4,0
105,21,199,982,163,20,3,194,8,5,15053,5,5,0
20,15,126,78,163,20,3,81,8,1,9817,1,4,0
20,15,127,3610,99,20,3,113,8,5,7917,1,5,0
46,25,199,3987,163,9,3,200,8,5,24025,0,5,0
109,16,126,3864,125,20,3,29,8,3,9131,0,4,0
79,25,126,2049,99,20,3,109,8,0,21575,5,5,0
69,25,126,2432,167,20,3,165,8,0,21501,2,5,0
21,29,199,2943,167,20,3,89,8,5,16817,5,5,0
90,29,126,2504,163,20,3,128,8,3,10266,1,5,0
20,15,232,3432,43,15,43,20,11,5,107,5,5,0
20,15,127,3868,163,24,56,81,8,5,4465,0,5,0
37,21,126,638,99,20,3,194,8,0,10181,1,4,0
109,20,126,339,163,20,3,111,8,1,12871,1,5,0
98,24,199,1369,163,20,3,73,8,5,6800,5,5,0
92,25,126,2554,31,20,3,194,8,0,11407,5,5,0
20,15,280,3367,176,24,56,47,8,3,7071,2,4,0
20,15,199,3832,163,20,30,191,8,5,1593,5,5,0
109,21,126,2943,167,20,3,18,8,0,9572,2,5,0
109,5,127,2767,163,3,3,146,8,5,23019,1,5,0
60,20,126,1622,161,20,3,87,8,0,2139,1,5,0
20,15,232,2605,99,24,56,184,7,5,12206,5,5,0
104,21,127,281,99,23,26,194,8,5,15972,5,5,0
55,2,126,19,163,20,3,73,8,0,16229,1,0,0
32,30,126,1889,163,20,3,91,8,0,24693,1,4,1
37,16,126,3886,163,20,3,194,8,0,1146,1,4,0
20,15,232,407,91,20,3,17,8,5,13091,5,5,0
12,7,126,407,91,20,3,109,8,1,24017,1,4,0
69,16,126,2767,163,20,3,194,8,0,17246,2,4,0
69,16,199,2501,167,20,3,160,8,5,16187,5,5,0
20,15,280,3741,163,20,3,22,8,0,24216,1,4,0
103,16,126,3688,163,20,3,29,8,0,9999,2,5,0
20,15,164,3270,25,20,3,138,0,5,21076,5,5,0
102,30,126,3868,163,20,3,188,8,3,15468,1,4,1
79,21,126,3172,163,20,3,165,8,0,25481,5,5,0
105,30,126,696,163,20,3,18,8,1,13238,1,6,1
20,15,127,407,91,20,3,47,8,5,14881,2,5,0
20,15,127,270,163,3,3,113,8,5,22799,5,5,0
4,20,280,331,163,17,35,98,8,0,22863,1,4,0
61,20,126,4069,163,20,3,194,8,3,7238,1,4,0
20,15,232,2483,0,15,43,22,8,5,12540,5,5,0
77,30,126,2432,167,20,3,206,8,3,24604,2,5,1
97,29,258,2341,142,20,3,111,8,5,24548,2,5,0
32,29,232,1988,163,20,3,4,8,5,3196,5,5,0
78,21,136,2028,99,20,3,194,8,5,7573,0,5,0
100,21,164,1141,163,20,30,109,8,5,11095,5,5,0
10,10,126,2208,134,20,3,50,8,0,16096,2,5,0
70,21,126,2028,99,20,3,194,8,0,7544,2,4,0
57,25,126,1535,0,20,3,194,8,0,7676,0,0,0
57,21,232,1264,31,20,3,194,8,5,23462,5,5,0
20,15,232,1952,131,15,43,11,0,5,8117,5,5,0
74,21,126,2943,167,20,3,148,8,0,18782,2,5,0
51,21,126,2605,99,20,3,109,8,3,23890,2,5,0
7,20,280,1264,31,20,3,160,8,0,25911,2,4,0
6,18,126,2943,167,20,3,84,8,1,8396,5,5,0
77,0,126,2921,163,3,3,73,8,0,15431,1,4,0
41,20,126,2596,163,20,3,111,8,3,11627,1,0,0
21,16,164,2852,178,24,56,194,8,5,21254,5,5,0
40,29,280,2504,163,20,3,57,8,0,9778,1,4,0
103,21,126,3091,31,20,3,73,8,0,18856,5,5,0
41,20,164,2715,161,20,3,194,8,5,23992,5,5,0
100,25,127,2848,99,15,51,169,8,5,18485,5,5,0
109,30,164,2943,167,20,30,188,8,5,2550,5,5,1
40,20,232,2028,99,24,56,184,7,5,15183,5,5,0
39,18,127,1813,163,20,3,2,8,5,5928,0,5,0
100,21,126,1541,163,20,3,130,8,0,15345,1,5,0
35,21,127,356,163,24,56,7,8,5,10632,1,5,0
90,16,126,2921,163,20,3,160,8,0,25681,2,5,0
103,29,126,2064,163,20,3,18,8,1,22182,1,5,0
105,24,127,1753,163,3,3,191,8,5,20616,0,5,0
61,20,126,2195,163,20,3,111,8,3,14775,2,4,0
18,16,126,2534,163,20,3,130,8,3,8832,1,5,0
41,20,126,3697,163,20,3,6,8,0,4418,2,4,0
7,25,126,2127,163,20,3,6,8,3,4992,5,0,0
16,20,126,339,163,20,3,87,8,0,6496,1,4,0
16,16,126,2745,163,20,3,98,8,3,13421,1,4,0
11,21,126,1105,163,20,3,109,8,0,18136,1,5,0
100,24,126,31,36,20,3,35,8,3,21492,0,5,0
52,25,232,1523,150,3,3,73,8,5,12862,5,5,0
98,20,199,3920,145,20,3,194,8,5,21745,5,5,0
78,18,126,3506,163,20,3,98,8,1,22267,1,4,0
62,15,232,3516,0,15,43,194,8,5,20754,5,5,0
52,16,164,3850,3,20,3,194,8,5,4203,1,5,0
51,0,280,3475,99,20,3,61,8,0,6908,1,5,0
98,21,126,2301,85,20,3,109,8,1,11134,1,4,0
104,24,170,4173,180,28,10,194,8,5,5814,2,6,0
20,15,280,956,45,20,3,133,8,0,23699,1,5,0
20,15,199,2127,163,20,3,81,8,5,10888,5,5,0
39,29,164,1623,166,15,43,138,0,5,15637,5,5,0
9,21,126,3868,163,20,3,18,8,3,11061,1,4,0
5,20,126,2026,163,20,3,26,8,1,17700,1,4,0
80,30,164,2671,163,3,3,84,8,5,20931,5,5,1
9,30,164,2195,163,20,3,130,8,5,15473,5,5,1
98,20,126,2534,163,20,3,18,8,0,10353,1,4,0
52,20,126,1533,163,20,3,91,8,1,24919,1,4,0
20,15,127,1950,163,20,3,133,8,5,21705,2,5,0
6,29,126,2913,163,20,3,111,8,1,7574,2,0,0
57,21,126,638,99,20,3,91,8,0,6404,1,5,0
41,25,126,1753,163,20,3,18,8,5,18177,5,6,0
62,10,126,1535,0,20,3,91,8,0,17588,2,5,0
24,20,126,297,163,20,3,109,8,3,8297,1,4,0
44,21,126,950,99,20,3,130,8,0,6114,2,4,0
103,16,280,1306,99,24,56,194,8,0,18308,0,5,0
62,21,199,438,163,20,3,18,8,5,7838,5,5,0
51,21,126,1190,0,20,3,165,8,3,24253,0,5,0
20,15,232,2433,0,15,43,11,0,5,22539,5,5,0
52,16,280,3868,163,20,3,174,8,0,24105,1,5,0
20,15,127,3670,99,3,3,146,8,5,6833,0,5,0
51,23,126,2511,99,20,3,194,8,0,239,5,5,0
6,0,201,2951,163,3,3,130,8,5,20894,2,5,0
91,16,199,3868,163,20,3,29,8,5,4101,5,5,0
77,2,199,3831,152,13,35,18,8,5,2960,5,5,0
20,15,127,2943,167,20,3,132,8,5,5301,5,5,0
77,16,126,1052,163,20,3,194,8,3,11745,1,0,0
22,21,126,1107,163,20,3,35,8,3,22443,1,5,0
80,10,126,3310,131,20,3,165,8,0,5363,2,4,0
20,15,199,2605,99,20,3,133,8,5,19811,5,5,0
20,15,127,2921,163,3,3,14,8,5,18,1,5,0
62,21,126,1813,163,20,3,29,8,1,7179,2,0,0
47,30,126,3528,163,20,3,151,8,3,22657,1,5,1
20,15,126,961,163,20,3,81,8,0,11070,2,4,0
20,15,280,638,99,20,3,113,8,0,8856,1,5,0
109,29,126,2127,163,3,3,165,8,1,13921,1,6,0
20,15,127,3344,99,20,3,69,8,5,13758,2,5,0
20,15,232,2421,132,15,43,78,0,5,13284,5,5,0
14,16,126,598,163,20,3,160,8,0,12835,1,5,0
102,21,195,3420,142,20,3,194,8,5,9956,2,5,0
22,21,199,314,163,20,3,111,8,5,5011,5,5,0
70,2,126,1753,163,20,3,87,8,0,19653,1,5,0
1,21,126,3680,162,20,3,18,8,0,8702,1,4,0
74,24,126,1162,163,3,3,18,8,3,7464,0,4,0
63,2,280,1107,163,20,3,6,8,3,25111,0,5,0
60,21,126,986,163,20,3,206,8,0,19143,1,5,0
62,20,199,2943,167,20,3,206,8,5,12254,5,5,0
103,29,126,2534,163,20,3,18,8,0,17134,1,4,0
20,15,199,2121,99,20,3,106,8,5,15890,5,5,0
104,20,280,3868,163,20,3,89,8,0,14066,2,5,0
20,15,280,2327,72,24,56,22,8,0,19585,2,4,0
60,20,126,19,163,3,3,151,8,0,6110,1,5,0
77,21,18,4173,180,15,24,188,8,5,1740,5,5,0
100,10,232,167,163,20,3,148,8,5,21141,5,5,0
62,16,127,1527,99,17,35,194,8,5,2390,5,5,0
5,19,126,1753,163,20,3,87,8,0,22088,1,5,0
41,2,126,3683,3,20,3,109,8,3,16263,1,4,0
62,16,126,870,99,20,3,130,8,3,12555,1,5,0
40,29,280,1911,174,20,3,48,8,0,20415,2,5,0
111,9,126,1527,99,20,3,87,8,3,17667,1,5,0
79,20,126,3415,163,20,3,87,8,3,673,2,4,0
9,29,199,2943,167,20,3,35,8,5,2510,5,5,0
109,16,126,1322,174,20,3,165,8,1,26060,5,5,0
65,20,18,4173,180,15,24,128,8,5,3613,5,5,0
102,26,127,1107,163,3,3,6,8,5,6409,5,5,0
9,0,126,331,163,20,3,128,8,0,14877,1,4,0
109,21,164,3868,163,20,3,7,8,5,353,5,5,0
98,16,127,3680,162,20,3,194,8,5,20544,1,5,0
20,15,280,2262,163,17,35,22,8,0,21716,1,5,0
10,23,126,2036,56,20,3,18,8,1,9527,1,0,0
18,20,126,1067,99,20,3,18,8,3,17242,2,0,0
105,16,126,1503,33,24,56,73,8,0,18973,1,4,0
78,30,126,2943,167,20,3,6,8,3,9373,1,4,1
22,21,199,4040,163,20,3,109,8,5,10848,5,5,0
104,10,126,2020,163,20,3,91,8,1,2562,2,4,0
62,16,126,1203,167,20,3,18,8,0,23185,2,5,0
109,16,258,1969,8,20,3,5,9,5,14580,5,5,0
62,29,126,3868,163,20,3,98,8,3,23546,1,0,0
20,15,280,3868,163,20,3,7,8,3,22700,0,4,0
20,15,164,1319,0,15,43,31,6,5,13499,5,5,0
16,20,126,921,109,20,3,151,8,0,2228,2,5,0
25,29,126,1322,174,20,3,109,8,1,5431,2,4,0
70,20,126,2230,163,20,3,194,8,3,18742,2,4,0
46,21,126,3868,163,20,3,91,8,0,852,0,4,0
20,15,199,4085,163,20,3,81,8,5,18657,5,5,0
104,20,280,3846,163,17,35,48,8,3,3499,1,4,0
20,15,199,3029,99,12,0,81,8,5,17627,5,5,0
54,23,199,2596,163,20,3,111,8,5,22442,5,5,0
6,15,127,3070,31,20,3,48,8,5,24915,5,5,0
17,16,232,2028,99,20,30,194,8,5,8660,5,5,0
103,16,136,1246,99,7,45,50,8,5,9280,2,5,0
4,10,126,2031,163,20,3,18,8,0,22366,2,5,0
20,15,126,1541,163,20,3,81,8,1,16264,5,6,0
20,15,18,4173,180,15,24,65,8,5,8796,5,5,0
102,0,126,2855,163,20,3,109,8,0,11654,2,5,0
91,25,126,3878,84,20,3,50,8,0,22911,5,4,0
77,5,126,1052,163,20,3,194,8,0,10416,1,0,0
78,16,126,3688,163,20,3,29,8,0,29,2,4,0
80,20,126,2195,163,20,3,151,8,1,14885,1,4,0
20,15,199,1541,163,17,35,81,8,5,5280,5,5,0
28,25,192,4173,180,15,12,7,8,5,42,4,5,0
77,19,126,2287,163,20,3,29,8,3,4843,1,4,0
52,30,232,3785,99,20,3,206,8,5,11254,5,5,1
52,20,164,2605,99,24,56,194,8,5,24859,5,5,0
20,15,280,1824,99,20,3,133,8,0,13746,2,4,0
74,21,232,2127,163,20,30,109,8,5,10230,5,5,0
77,21,126,224,18,20,3,194,8,0,7117,1,0,0
78,21,280,2139,163,20,3,187,8,0,25109,1,5,0
44,21,126,2092,163,20,3,130,8,3,6037,1,4,0
20,15,280,2333,167,20,3,12,8,0,10286,0,5,0
37,21,126,1781,165,20,3,165,8,1,22491,1,4,0
20,15,164,1584,163,20,3,81,8,5,13162,5,5,0
40,16,126,791,163,20,3,29,8,0,7459,0,5,0
28,15,126,2049,99,20,3,194,8,0,10832,5,5,0
32,16,199,3868,163,20,3,29,8,5,4221,5,5,0
111,25,126,638,99,20,3,50,8,1,20913,5,4,0
20,15,127,3240,163,3,3,22,8,5,14364,2,5,0
37,30,232,3246,99,20,3,130,8,5,13803,5,5,1
91,16,126,2943,167,20,3,194,8,3,5650,1,0,0
40,21,126,3172,163,20,3,148,8,0,19102,1,5,0
16,21,126,3560,163,20,3,109,8,0,6862,2,6,0
47,30,126,1350,163,20,3,6,8,3,1154,1,4,1
91,0,126,3688,163,20,3,109,8,0,25616,2,4,0
55,21,280,2943,167,20,3,111,8,0,22761,5,5,0
57,2,127,3758,142,20,3,194,8,5,18749,1,5,0
109,10,126,2921,163,20,3,18,8,3,26135,2,4,0
98,16,126,1743,163,20,3,18,8,0,6932,1,4,0
52,20,126,114,163,20,3,26,8,1,20430,2,4,0
80,16,18,4173,180,15,4,194,8,5,1266,1,5,0
67,15,126,2936,163,20,3,29,8,1,5576,0,4,0
21,20,232,4167,163,20,3,109,8,5,22942,5,5,0
109,20,126,2195,163,20,3,194,8,0,16473,1,0,0
102,20,126,2534,163,20,3,109,8,3,9169,0,0,0
55,16,126,2402,77,20,3,111,8,3,9748,1,5,0
28,30,164,2049,99,24,56,194,8,5,12968,5,5,1
112,20,192,4173,180,15,2,194,8,5,1221,2,0,0
20,15,127,3680,162,22,42,133,8,5,16312,5,5,0
20,15,127,694,163,20,3,34,8,5,8420,2,5,0
6,18,127,854,99,20,3,194,8,5,4144,5,5,0
91,0,136,2921,163,24,56,109,8,5,6530,2,5,0
80,18,126,4085,163,20,3,206,8,0,12801,5,5,0
77,16,126,2095,163,3,3,109,8,0,16513,1,4,0
46,16,126,3922,163,20,3,194,8,3,20117,2,5,0
35,16,136,2121,99,4,9,194,8,5,20768,0,5,0
19,21,126,1306,99,20,3,35,8,0,8825,1,5,0
98,18,126,1306,99,20,3,18,8,1,8541,1,5,0
91,19,164,1802,112,20,30,94,12,5,128,5,5,0
9,29,126,1753,163,20,3,87,8,0,24039,2,5,0
55,16,126,1475,31,20,3,194,8,3,5104,1,5,0
12,24,232,761,150,15,43,87,8,5,14102,5,5,0
57,20,126,3868,163,20,3,18,8,0,16989,2,4,0
19,20,126,3521,135,20,3,111,8,1,25875,5,5,0
100,16,126,1243,163,20,3,18,8,0,514,1,4,0
13,16,126,916,111,20,3,194,8,0,348,1,0,0
109,21,126,1753,163,20,3,73,8,0,17544,1,5,0
19,30,126,503,163,20,3,130,8,0,25866,1,0,1
109,16,126,706,163,20,3,18,8,0,8588,1,4,0
20,15,232,739,43,20,30,114,11,5,21179,5,5,0
20,15,199,2028,99,20,3,81,8,5,2623,5,5,0
39,18,126,1306,99,20,3,111,8,0,7181,5,0,0
13,15,280,1475,31,20,3,89,8,0,25585,5,5,0
78,21,126,3992,160,20,3,35,8,0,2888,1,5,0
13,20,199,3868,163,20,3,18,8,5,19770,5,5,0
17,15,280,2943,167,20,3,186,8,1,23842,2,4,0
32,29,280,305,51,17,35,130,8,1,11923,0,4,0
20,15,232,2049,99,24,56,184,7,5,12142,5,5,0
7,30,126,3021,163,20,3,87,8,0,3132,1,5,1
103,0,164,3191,163,20,3,73,8,5,3458,5,5,0
79,8,127,2049,99,20,3,194,8,5,11946,5,5,0
22,21,126,4148,163,20,3,73,8,0,17853,1,5,0
92,15,164,2173,99,20,3,148,8,5,20418,5,5,0
74,30,199,297,163,20,3,109,8,5,18640,5,5,1
25,29,126,1753,163,20,3,98,8,1,8933,2,4,0
92,24,232,3868,163,24,56,165,8,5,15569,5,5,0
51,15,199,3011,163,20,30,194,8,5,22591,5,5,0
51,29,126,3116,163,20,3,160,8,0,814,5,4,0
28,21,126,1535,0,20,3,87,8,3,17653,1,4,0
6,0,117,341,163,20,3,109,8,5,24609,5,5,0
15,20,258,2195,163,24,56,37,8,5,12256,1,5,0
25,10,258,250,163,20,3,84,8,5,25444,0,5,0
22,21,280,1385,112,20,3,87,8,1,5410,2,5,0
32,29,126,1781,165,20,3,109,8,0,17732,5,5,0
13,20,164,2605,99,20,3,109,8,5,8140,5,5,0
25,20,126,993,163,20,3,18,8,1,23146,1,4,0
103,16,126,3470,91,20,3,130,8,1,7091,1,5,0
20,15,280,412,163,20,3,22,8,0,18489,5,4,0
18,18,199,3684,99,20,3,91,8,5,5248,2,5,0
20,15,126,2220,163,20,3,81,8,0,6146,1,4,0
41,16,126,1157,175,20,3,194,8,0,16058,5,5,0
74,21,126,484,86,20,3,18,8,3,6736,1,4,0
104,7,126,19,163,20,3,87,8,3,18978,1,5,0
103,21,126,3868,163,20,3,29,8,0,6372,1,0,0
20,15,232,4025,67,20,30,22,8,5,4700,5,5,0
13,16,126,301,142,20,3,194,8,0,20056,1,0,0
65,21,280,3868,163,20,3,111,8,0,5310,1,4,0
77,20,199,1396,99,20,3,130,8,5,16757,5,5,0
20,15,199,2028,99,20,30,81,8,5,10440,5,5,0
6,21,126,2200,163,20,3,111,8,3,2296,2,0,0
46,21,232,31,36,24,56,18,8,5,20581,5,5,0
20,15,126,3521,135,20,3,81,8,3,23609,0,5,0
52,10,126,4158,142,20,3,109,8,3,2191,2,5,0
19,30,126,1538,58,20,3,6,8,3,18166,2,4,1
62,5,126,1739,163,20,3,18,8,1,21268,1,5,0
40,21,126,3302,163,20,3,18,8,0,7944,1,4,0
20,15,199,1292,163,20,30,133,8,5,13448,5,5,0
61,20,18,4173,180,15,24,194,8,5,15357,5,5,0
25,29,232,2943,167,24,56,82,8,5,24336,5,5,0
63,20,126,3688,163,20,3,151,8,1,6832,1,4,0
103,29,126,1737,167,17,28,111,8,1,17498,5,4,0
74,21,127,3868,163,20,3,160,8,5,14529,2,5,0
16,29,127,1306,99,17,35,87,8,5,12653,2,5,0
103,20,280,323,144,20,3,129,8,3,14431,0,4,0
12,16,129,4173,121,15,55,194,8,5,18585,5,5,0
17,30,126,1807,178,20,3,87,8,3,9120,2,4,1
18,16,280,3766,45,20,3,57,8,3,11644,1,0,0
112,10,126,493,118,20,3,73,8,0,9138,2,5,0
51,21,127,1369,163,20,3,194,8,5,16077,2,5,0
5,10,126,2211,163,20,3,29,8,1,386,1,6,0
109,21,164,1306,99,20,3,188,8,5,12084,5,5,0
107,21,164,4037,163,20,3,18,8,5,6199,5,5,0
91,25,280,1154,163,20,3,57,8,0,7763,5,5,0
20,15,232,2596,163,24,56,133,8,5,7,5,5,0
9,30,126,3973,8,20,3,111,8,0,8213,1,5,1
10,2,126,3868,163,20,3,91,8,0,26253,1,4,0
32,30,164,4032,163,20,30,111,8,5,20232,5,5,1
77,2,126,3363,163,20,3,109,8,1,3783,2,4,0
57,26,127,778,31,24,56,194,8,5,13301,0,5,0
40,20,280,40,99,20,3,26,8,0,16047,5,5,0
39,15,126,3868,163,20,3,18,8,0,17975,1,5,0
52,10,280,4062,163,17,28,194,8,0,19830,2,4,0
95,21,126,339,163,20,3,87,8,3,25132,1,4,0
21,21,127,1461,178,20,3,194,8,5,1188,5,5,0
46,16,258,2028,99,20,3,194,8,5,9280,2,0,0
20,15,280,297,163,24,56,153,8,0,15908,2,4,0
25,26,280,1203,167,20,3,187,8,0,1337,5,5,0
12,21,126,2969,163,20,3,91,8,0,6518,1,4,0
20,15,117,323,144,24,56,22,8,5,6804,5,5,0
79,19,126,2995,91,20,3,111,8,3,19089,5,4,0
92,16,127,407,91,20,3,194,8,5,17001,2,5,0
12,15,232,3868,163,20,30,194,8,5,11580,5,5,0
20,15,107,1824,99,24,56,56,7,5,16171,0,5,0
17,15,127,2943,167,12,0,160,8,5,18436,5,5,0
100,16,117,1292,163,20,30,194,8,5,16648,5,5,0
22,21,280,2283,163,20,3,57,8,0,25979,1,0,0
69,19,126,3116,163,20,3,73,8,0,15397,1,4,0
63,25,126,2943,167,20,3,194,8,0,8262,5,5,0
32,21,62,1512,165,20,3,61,8,5,8595,5,5,0
98,29,126,2511,99,20,3,87,8,3,5868,2,4,0
103,21,126,1475,31,20,3,111,8,0,2566,0,5,0
103,18,126,4085,163,20,3,206,8,0,22924,0,5,0
62,16,126,2943,167,20,3,18,8,0,9735,1,5,0
61,10,164,3483,8,15,43,80,6,5,8508,5,5,0
20,15,280,1894,163,20,3,7,8,1,16248,1,4,0
25,16,126,694,163,17,28,35,8,3,18133,1,5,0
25,0,126,3700,163,20,3,87,8,0,10847,1,5,0
100,16,126,2921,163,20,3,18,8,0,7562,2,4,0
17,15,232,3785,99,20,3,104,8,5,19110,5,5,0
14,0,126,2897,163,20,3,111,8,0,1343,1,4,0
18,29,126,3922,163,20,3,18,8,3,6661,1,5,0
55,21,126,2396,31,20,3,87,8,0,5613,2,5,0
20,15,232,3785,99,20,3,133,8,5,8015,2,5,0
20,17,258,638,99,20,3,194,8,5,148,1,5,0
20,15,280,2028,99,20,3,104,8,0,24618,2,4,0
109,18,199,936,131,9,3,73,8,5,18395,5,5,0
4,30,126,2534,163,20,3,18,8,3,3585,1,6,1
40,20,39,2605,99,26,39,89,8,5,142,5,5,0
20,15,127,2943,167,23,35,22,8,5,25144,2,5,0
6,7,126,1243,163,20,3,18,8,3,13177,1,5,0
3,21,280,815,165,20,3,109,8,3,6097,1,5,0
105,30,232,1587,163,20,3,109,8,5,10743,5,5,1
5,16,93,3680,162,4,9,29,8,5,17462,2,5,0
80,20,126,136,163,20,3,18,8,0,9587,1,4,0
41,15,126,957,163,20,3,194,8,0,9622,1,0,0
20,15,117,2049,99,20,30,69,8,5,15224,5,5,0
24,21,126,1200,163,20,3,18,8,0,15168,1,4,0
52,20,126,19,163,20,3,18,8,0,7349,1,4,0
98,21,232,235,176,9,3,194,8,5,20606,5,5,0
20,15,127,1667,163,20,3,81,8,5,8774,2,5,0
20,15,232,64,8,15,43,11,0,5,19763,5,5,0
97,21,126,1867,109,20,3,87,8,3,8617,2,5,0
74,21,126,2049,99,20,3,98,8,3,260,5,4,0
5,21,126,2067,99,20,3,109,8,0,12490,1,5,0
91,16,126,778,31,20,3,18,8,5,16279,5,5,0
57,21,126,250,163,20,3,109,8,0,6885,1,5,0
111,21,126,1396,99,20,3,130,8,0,2589,5,5,0
32,0,126,1594,63,20,3,35,8,0,25577,2,4,0
22,15,232,2457,173,4,16,186,8,5,22586,5,5,0
41,20,280,3832,163,20,3,191,8,1,1284,1,6,0
90,16,126,1886,163,20,3,98,8,0,757,0,4,0
40,16,126,2333,167,20,3,165,8,0,25902,1,5,0
109,29,126,610,163,20,3,73,8,0,15000,1,5,0
109,16,126,632,150,20,3,194,8,0,23440,1,5,0
